time,x,y,vx,vy
6598458.458458458,-58037131791.09373,91010287450.21967,-29556.39587298071,-18902.76470227011
6630030.03003003,-58967202586.22754,90408721238.2336,-29361.42679113498,-19205.07114235225
6661601.601601602,-59891068616.77724,89797642692.59612,-29163.3611039335,-19505.36823083737
6693173.173173173,-60808632584.87688,89177115637.57204,-28962.219394016356,-19803.62420408809
6724744.744744744,-61719797850.963066,88547204891.50763,-28758.02254504997,-20099.807539524216
6756316.316316316,-62624468433.77504,87907976266.8305,-28550.791741727084,-20393.886955622755
6787887.887887888,-63522549010.354546,87259496570.04979,-28340.54846976678,-20685.831411917876
6819459.459459459,-64413944916.0459,86601833601.75601,-28127.314515914473,-20975.61010900094
6851031.031031031,-65298562144.496,85935056156.6211,-27911.111967941903,-21263.19248852049
6882602.602602602,-66176307347.65427,85259234023.39847,-27691.96321464715,-21548.54823318224
6914174.174174174,-67047087835.7728,84574437984.92285,-27469.890945854608,-21831.64726674911
6945745.7457457455,-67910811577.40614,83880739818.11053,-27244.91815241501,-22112.45975404119
6977317.317317317,-68767387511.4168,83178211861.10449,-27017.067883321866,-22390.95624910901
7008888.888888889,-69616725999.8753,82466926442.92123,-26786.363167213,-22667.107664525145
7040460.46046046,-70458736902.59454,81746958637.96591,-26552.828639955238,-22940.88427393943
7072032.032032032,-71293330824.55827,81018384516.98378,-26316.489291322745,-23212.256581458514
7103603.603603603,-72120419252.07014,80281280956.3435,-26077.370344520772,-23481.195400010754
7135175.175175175,-72939914552.7538,79535725638.0372,-25835.49725618563,-23747.67185134624
7166746.746746747,-73751729975.55287,78781797049.68034,-25590.895716384708,-24011.6573660368
7198318.318318318,-74555779650.73096,78019574484.51184,-25343.591648616464,-24273.123683475987
7229889.889889889,-75351978589.87167,77249138041.39397,-25093.611209810402,-24532.042851879094
7261461.461461461,-76140242685.87856,76470568624.81241,-24840.98079032712,-24788.387228283133
7293033.033033033,-76920488712.97516,75683947944.8763,-24585.727013958276,-25042.129478546853
7324604.604604605,-77692634326.70499,74889358517.31815,-24327.876737926603,-25293.24257735073
7356176.1761761755,-78456598063.93152,74086883663.49388,-24067.457052885897,-25541.69980819697
7387747.747747747,-79212299342.83824,73276607510.38277,-23804.49528292101,-25787.47476340952
7419319.319319319,-79959658462.92859,72458614990.58757,-23539.018985547882,-26030.541344134042
7450890.890890891,-80698596605.02599,71632991842.33441,-23271.05595171352,-26270.87376033794
7482462.4624624625,-81429035831.27383,70799824609.47282,-23000.634205795992,-26508.44653081035
7514034.034034034,-82150899085.1355,69959200641.47575,-22727.78200560444,-26743.234483162123
7545605.605605605,-82864110191.3943,69111208093.43954,-22452.52784237908,-26975.212753825854
7577177.177177177,-83568593856.15363,68255935926.08391,-22174.900440791174,-27204.35678805587
7608748.748748749,-84264275666.83675,67393473905.752014,-21894.928758943075,-27430.642339928225
7640320.32032032,-84951082092.18694,66523912604.41043,-21612.6419883682,-27654.045472340695
7671891.891891892,-85628940482.26746,65647343399.64909,-21328.069554031033,-27874.542557012803
7703463.463463463,-86297779068.46153,64763858474.68143,-21041.24111432713,-28092.11027448578
7735035.035035035,-86957526968.12265,63873550806.47576,-20752.18655470384,-28306.725616029184
7766606.606606606,-87608114800.39418,62976512645.548454,-20460.935313112517,-28518.36605082151
