time,x,y,vx,vy
8208608.608608608,-14529088051.951792,149051448831.1189,-29656.44054634225,-2400.8138146456886
8240180.18018018,-15465097039.528706,148972715830.81094,-29637.728843761244,-2586.7334314995855
8271751.751751752,-16400496910.973976,148888115573.19547,-29617.855810826895,-2772.4939292891413
8303323.323323323,-17335250968.581223,148797653213.1149,-29596.82295620397,-2958.0880770522626
8334894.894894894,-18269322577.209137,148701334127.31775,-29574.631829345886,-3143.5086656437275
8366466.466466466,-19202675164.28156,148599163914.4586,-29551.284020494713,-3328.748507735201
8398038.038038038,-20135272219.787354,148491148395.09814,-29526.78116068117,-3513.8004378152086
8429609.60960961,-21067077296.28048,148377293611.70316,-29501.124921724626,-3698.6573121891506
8461181.181181181,-21998054008.879997,148257605828.64648,-29474.3170162331,-3883.3120089793065
8492752.752752753,-22928166035.27005,148132091532.20706,-29446.35919760327,-4067.757428124826
8524324.324324325,-23857377115.699875,148000757430.56992,-29417.25326002045,-4251.986491381733
8555895.895895896,-24785651052.98378,147863610453.82617,-29387.00103845862,-4435.992142322927
8587467.467467466,-25712951712.50112,147720657753.97302,-29355.604408680407,-4619.767346338167
8619039.039039038,-26639243022.196495,147571906704.91373,-29323.065287237077,-4803.305090634123
8650610.61061061,-27564488972.579422,147417364902.45764,-29289.385631468565,-4986.5983842343
8682182.182182182,-28488653616.724575,147257040164.32022,-29254.56743950344,-5169.640257979096
8713753.753753753,-29411701070.271706,147090940530.12302,-29218.612750258933,-5352.423764525773
8745325.325325325,-30333595511.425648,146919074261.39365,-29181.523643440927,-5534.941978348474
8776896.896896897,-31254301180.956326,146741449841.5658,-29143.302239543948,-5717.187995738215
8808468.468468469,-32173782382.198765,146558075975.97928,-29103.95069985117,-5899.154934802881
8840040.04004004,-33092003481.05306,146368961591.87994,-29063.471226434438,-6080.835935467236
8871611.611611612,-34008928905.98438,146174115838.41974,-29021.866062154222,-6262.224159472916
8903183.183183182,-34924523148.02297,145973548086.65677,-28979.137490659665,-6443.312790378421
8934754.754754754,-35838750760.76428,145767267929.5551,-28935.287836388543,-6624.095033559152
8966326.326326326,-36751576540.71462,145555285048.67126,-28890.319407215797,-6804.564180009129
8997897.897897897,-37662965522.86616,145337609196.32126,-28844.234505446257,-6984.713559251483
9029469.469469469,-38572882355.54903,145114250664.06702,-28797.03562909589,-7164.536317372317
9061041.04104104,-39481291767.39557,144885219959.17316,-28748.72531661498,-7344.025620643289
9092612.612612613,-40388158586.85115,144650527790.61282,-28699.306140529574,-7523.174663238077
9124184.184184184,-41293447742.17415,144410185069.06775,-28648.780707441514,-7701.9766672323785
9155755.755755756,-42197124261.43594,144164202906.92816,-28597.151658028433,-7880.424882603909
9187327.327327328,-43099153272.52093,143912592618.29285,-28544.421667043745,-8058.512587232408
9218898.898898898,-43999500003.126434,143655365718.96918,-28490.593443316648,-8236.23308689962
9250470.47047047,-44898129780.76299,143392533926.47296,-28435.669729752124,-8413.57971528934
9282042.042042041,-45795008032.75397,143124109160.02866,-28379.653303330953,-8590.545833987355
9313613.613613613,-46690100286.23578,142850103540.56924,-28322.546975109686,-8767.124832481479
9345185.185185185,-47583372168.15787,142570529390.7362,-28264.353590220668,-8943.310128161547
9376756.756756756,-48474789405.282684,142285399234.8796,-28205.07602787203,-9119.095166319416
9408328.328328328,-49364317824.18569,141994725799.058,-28144.71720134769,-9294.473420148954
9439899.8998999,-50251923351.25534,141698522011.0386,-28083.280058007345,-9469.438390746058
9471471.471471472,-51137572012.69312,141396801000.297,-28020.767579286483,-9643.983607108643
9503043.043043043,-52021229934.513504,141089576098.0175,-27957.182780696377,-9818.102626136639
9534614.614614615,-52902863342.544,140776860837.0928,-27892.528711824092,-9991.789032632
9566186.186186185,-53782438562.42504,140458668952.12427,-27826.80845633247,-10165.036439298685
9597757.757757757,-54659922019.610275,140135014379.4217,-27760.025131960134,-10337.838486742708
9629329.329329329,-55535280239.366135,139805911257.0035,-27692.18189052151,-10510.188843472071
9660900.9009009,-56408479846.77219,139471373924.59668,-27623.2819179068,-10682.081205896804
9692472.472472472,-57279487566.72095,139131416923.63663,-27553.328434081992,-10853.509298328954
